,Id,Speed,RPM,Engine Load,Gear No._DBSCAN
4218,271538,0,779,41,0.0
4219,271537,0,769,25,0.0
4220,271536,0,781,23,0.0
4221,271556,0,777,23,0.0
4222,271555,0,778,23,0.0
4223,271554,0,780,23,0.0
4224,271553,0,781,22,0.0
4225,271552,0,781,22,0.0
4226,271594,0,781,22,0.0
4227,271593,0,781,22,0.0
4228,271592,0,781,22,0.0
4229,271591,0,781,22,0.0
4230,271590,0,781,22,0.0
4231,271622,0,781,22,0.0
4232,271621,0,781,22,0.0
4233,271620,0,781,22,0.0
4234,271619,0,781,22,0.0
4235,271618,0,781,22,0.0
4236,271638,0,0,0,0.0
4237,271637,0,0,0,0.0
4238,271636,0,0,0,0.0
4239,271635,0,0,0,0.0
4240,271634,0,0,0,0.0
4241,271656,0,0,0,0.0
4242,271655,0,0,0,0.0
4243,271654,0,0,0,0.0
4244,271653,0,0,0,0.0
4245,271652,0,0,0,0.0
4246,271666,0,0,0,0.0
4247,271665,0,0,0,0.0
4248,271664,0,0,0,0.0
4249,271663,0,0,0,0.0
4250,271662,0,0,0,0.0
4251,272943,0,0,0,0.0
4252,271683,0,0,0,0.0
4253,272942,0,0,0,0.0
4254,271682,0,0,0,0.0
4255,272990,0,0,0,0.0
4256,271681,0,0,0,0.0
4257,272989,0,0,0,0.0
4258,271680,0,0,0,0.0
4259,271679,0,0,0,0.0
4260,272988,0,0,0,0.0
4261,271700,0,0,0,0.0
4262,271699,0,0,0,0.0
4263,271698,0,0,0,0.0
4264,271697,0,0,0,0.0
4265,271696,0,0,0,0.0
4266,271711,0,0,0,0.0
4267,271710,0,0,0,0.0
4268,271709,0,0,0,0.0
4269,271708,0,0,0,0.0
4270,271707,0,0,0,0.0
4271,271738,0,0,0,0.0
4272,271737,0,0,0,0.0
4273,271736,0,0,0,0.0
4274,271735,0,0,0,0.0
4275,271734,0,0,0,0.0
4276,271755,0,0,0,0.0
4277,271754,0,0,0,0.0
4278,271753,0,0,0,0.0
4279,271752,0,0,0,0.0
4280,271751,0,0,0,0.0
4281,271772,0,0,0,0.0
4282,271771,0,0,0,0.0
4283,271770,0,0,0,0.0
4284,271769,0,0,0,0.0
4285,271768,0,0,0,0.0
4286,271778,0,0,0,0.0
4287,271777,0,0,0,0.0
4288,271776,0,0,0,0.0
4289,271775,0,0,0,0.0
4290,271774,0,0,0,0.0
4291,271793,0,0,0,0.0
4292,271792,0,0,0,0.0
4293,271791,0,0,0,0.0
4294,271790,0,0,0,0.0
4295,271789,0,0,0,0.0
4296,271799,0,0,0,0.0
4297,271798,0,0,0,0.0
4298,271797,0,0,0,0.0
4299,271796,0,0,0,0.0
4300,271795,0,0,0,0.0
4301,271808,0,0,0,0.0
4302,334766,19,1364,61,2.0
4303,334765,23,1637,30,2.0
4304,334764,31,2197,60,2.0
4305,334763,28,1989,8,2.0
4306,334762,27,1850,6,2.0
4307,334781,21,1521,31,2.0
4308,334789,21,1521,31,2.0
4309,334788,29,2087,82,2.0
4310,334780,29,2087,82,2.0
4311,334804,34,2311,12,2.0
4312,334779,34,2311,12,2.0
4313,334811,12,854,41,0.0
4314,334778,12,854,41,0.0
4315,334777,7,905,69,0.0
4316,334810,7,905,69,0.0
4317,334815,7,930,52,0.0
4318,334831,5,886,71,0.0
4319,334837,8,1029,80,-1.0
4320,334848,16,1784,14,-1.0
4321,334859,15,1009,97,2.0
4322,334865,11,785,65,0.0
4323,334787,7,957,21,0.0
4324,334871,7,957,21,0.0
4325,334878,8,974,52,0.0
4326,334786,8,974,52,0.0
4327,334947,19,1313,29,2.0
4328,334785,7,882,49,0.0
4329,334893,7,882,49,0.0
4330,334958,19,1324,29,2.0
4331,334899,3,903,60,0.0
4332,334784,3,903,60,0.0
4333,334783,3,896,73,0.0
4334,334964,19,1350,29,2.0
4335,334905,3,896,73,0.0
4336,334970,18,1320,0,0.0
4337,334782,4,899,78,0.0
4338,334911,4,899,78,0.0
4339,334793,7,930,76,0.0
4340,334809,18,1290,20,2.0
4341,334792,4,930,53,0.0
4342,334808,17,833,30,0.0
4343,334791,2,898,65,0.0
4344,334807,7,887,47,0.0
4345,334790,5,900,81,0.0
4346,334806,2,896,48,0.0
4347,334805,7,1404,65,0.0
4348,334927,11,1802,57,0.0
4349,334814,8,902,46,0.0
4350,334936,17,1190,0,0.0
4351,334813,8,910,47,0.0
4352,334812,0,769,41,0.0
4353,334820,0,789,34,0.0
4354,334819,0,789,34,0.0
4355,334818,0,789,34,0.0
4356,334817,0,789,34,0.0
4357,334816,0,789,34,0.0
4358,334836,0,789,34,0.0
4359,334835,0,789,34,0.0
4360,334834,0,789,34,0.0
4361,334833,0,789,34,0.0
4362,334832,0,789,34,0.0
4363,334842,0,789,34,0.0
4364,334840,0,0,0,0.0
4365,334839,0,0,0,0.0
4366,334841,0,789,34,0.0
4367,334838,0,0,0,0.0
4368,334853,0,0,0,0.0
4369,334852,0,0,0,0.0
4370,334851,0,0,0,0.0
4371,334850,0,0,0,0.0
4372,334849,0,0,0,0.0
4373,334864,0,0,0,0.0
4374,334863,0,0,0,0.0
4375,334862,0,0,0,0.0
4376,334861,0,0,0,0.0
4377,334860,0,0,0,0.0
4378,334870,0,0,0,0.0
4379,334869,0,0,0,0.0
4380,334868,0,0,0,0.0
4381,334867,0,0,0,0.0
4382,334866,0,0,0,0.0
4383,334876,0,0,0,0.0
4384,334875,0,0,0,0.0
4385,334874,0,0,0,0.0
4386,334873,0,0,0,0.0
4387,334872,0,0,0,0.0
4388,334884,0,0,0,0.0
4389,334883,0,0,0,0.0
4390,334882,0,0,0,0.0
4391,334881,0,0,0,0.0
4392,334880,0,0,0,0.0
4393,334898,0,0,0,0.0
4394,334897,0,0,0,0.0
4395,334896,0,0,0,0.0
4396,334895,0,0,0,0.0
4397,334894,0,0,0,0.0
4398,334904,0,0,0,0.0
4399,334903,0,0,0,0.0
4400,334902,0,0,0,0.0
4401,334901,0,0,0,0.0
4402,334900,0,0,0,0.0
4403,334910,0,0,0,0.0
4404,334909,0,0,0,0.0
4405,334908,0,0,0,0.0
4406,334907,0,0,0,0.0
4407,334906,0,0,0,0.0
4408,334916,0,0,0,0.0
4409,334915,0,0,0,0.0
4410,334914,0,0,0,0.0
4411,334913,0,0,0,0.0
4412,334912,0,0,0,0.0
4413,334932,0,0,0,0.0
4414,334931,0,0,0,0.0
4415,334930,0,0,0,0.0
4416,334929,0,782,46,0.0
4417,334928,0,0,0,0.0
4418,334941,0,780,45,0.0
4419,334940,0,779,45,0.0
4420,334939,0,771,45,0.0
4421,334938,0,781,45,0.0
4422,334937,0,781,47,0.0
4423,334952,0,785,46,0.0
4424,334951,0,778,45,0.0
4425,334950,0,779,46,0.0
4426,334949,0,778,46,0.0
4427,334948,0,782,45,0.0
4428,334963,0,776,44,0.0
4429,334962,0,778,45,0.0
4430,334961,0,782,45,0.0
4431,334960,0,780,45,0.0
4432,334959,0,777,44,0.0
4433,334969,0,781,46,0.0
4434,334968,0,779,45,0.0
4435,334967,0,783,45,0.0
4436,334966,0,783,45,0.0
4437,334965,0,777,45,0.0
4438,334975,0,779,0,0.0
4439,334974,0,778,46,0.0
4440,334973,0,768,45,0.0
4441,334972,0,781,46,0.0
4442,334971,0,781,44,0.0
4443,334990,0,782,47,0.0
4444,334989,0,784,46,0.0
4445,334988,0,782,46,0.0
4446,334987,0,780,46,0.0
4447,334986,0,780,46,0.0
4448,335003,0,780,45,0.0
4449,335002,0,782,45,0.0
4450,335001,0,785,45,0.0
4451,335000,0,784,45,0.0
4452,334999,0,777,45,0.0
4453,335008,0,780,44,0.0
4454,335007,0,778,44,0.0
4455,335006,0,783,43,0.0
4456,335005,0,782,45,0.0
4457,335004,0,778,45,0.0
4458,335013,0,780,45,0.0
4459,335012,0,776,47,0.0
4460,335011,0,776,45,0.0
4461,335010,0,779,46,0.0
4462,335009,0,778,44,0.0
4463,335026,0,776,46,0.0
4464,335025,0,780,45,0.0
4465,335024,0,781,45,0.0
4466,335023,0,778,45,0.0
4467,335022,0,781,45,0.0
4468,335044,0,779,45,0.0
4469,335043,0,777,45,0.0
4470,335042,0,779,46,0.0
4471,335041,0,787,46,0.0
4472,335040,0,780,45,0.0
4473,335049,0,782,45,0.0
4474,335048,0,780,44,0.0
4475,335047,0,781,45,0.0
4476,335046,0,781,46,0.0
4477,335045,0,779,44,0.0
4478,335068,0,778,45,0.0
4479,335080,0,783,46,0.0
4480,335079,0,782,46,0.0
4481,335090,0,778,46,0.0
4482,335101,0,782,45,0.0
4483,335113,0,782,45,0.0
4484,335073,0,782,47,0.0
4485,335072,0,781,45,0.0
4486,335071,0,782,45,0.0
4487,335070,0,779,45,0.0
4488,335069,0,780,45,0.0
4489,335084,0,779,45,0.0
4490,335083,0,781,45,0.0
4491,335082,0,782,46,0.0
4492,335081,0,780,46,0.0
4493,335095,0,778,45,0.0
4494,335094,0,778,0,0.0
4495,335093,0,780,45,0.0
4496,335092,0,780,0,0.0
4497,335091,0,781,45,0.0
4498,335107,0,781,46,0.0
4499,335106,0,781,45,0.0
4500,335104,0,781,41,0.0
4501,335103,0,1303,42,0.0
4502,335102,0,1262,72,0.0
4503,335123,0,888,47,0.0
4504,335122,0,795,60,0.0
4505,335120,12,1574,56,-1.0
4506,335118,15,1923,43,-1.0
4507,335114,16,1163,54,2.0
4508,335137,20,1419,27,2.0
4509,335136,24,1703,44,2.0
4510,335135,26,1085,7,3.0
4511,335134,28,1226,18,3.0
4512,335133,26,1199,59,3.0
4513,335147,26,1217,24,3.0
4514,335146,24,1118,45,3.0
4515,335145,22,1092,48,3.0
4516,335144,21,960,21,0.0
4517,335143,17,981,22,0.0
4518,335157,19,1320,45,2.0
4519,335156,23,1620,26,2.0
4520,335155,22,1544,7,2.0
4521,335154,20,1422,3,2.0
4522,335153,11,838,41,0.0
4523,335166,4,898,42,0.0
4524,335165,8,1045,66,-1.0
4525,335164,13,993,17,0.0
4526,335163,13,914,80,0.0
4527,335162,14,1002,67,2.0
4528,335178,15,1092,24,2.0
4529,335177,19,1379,7,2.0
4530,335183,15,1035,30,2.0
4531,335189,15,1035,30,2.0
4532,335205,13,913,18,0.0
4533,335211,11,815,85,0.0
4534,335222,14,995,79,0.0
4535,335182,15,1059,43,2.0
4536,335181,15,1084,63,2.0
4537,335180,17,1162,15,2.0
4538,335179,13,921,38,0.0
4539,335238,11,813,81,0.0
4540,335188,11,813,81,0.0
4541,335244,11,810,94,0.0
4542,335187,11,810,94,0.0
4543,335250,9,829,39,0.0
4544,335186,9,829,39,0.0
4545,335185,15,1036,52,2.0
4546,335256,15,1036,52,2.0
4547,335272,13,879,26,0.0
4548,335184,13,879,26,0.0
4549,335194,13,881,57,0.0
4550,335193,12,832,44,0.0
4551,335192,14,995,85,0.0
4552,335191,16,1329,19,2.0
4553,335190,17,1194,19,2.0
4554,335210,11,809,43,0.0
4555,335209,9,913,43,0.0
4556,335208,13,909,81,0.0
4557,335207,21,1308,61,2.0
4558,335206,20,1415,0,0.0
4559,335216,17,1415,0,0.0
4560,335215,11,837,41,0.0
4561,335214,18,1261,63,2.0
4562,335212,22,1824,41,0.0
4563,335213,22,1486,40,2.0
4564,335221,29,2033,25,2.0
4565,335220,2,2143,18,0.0
4566,335219,34,1544,24,3.0
4567,335218,35,1605,9,3.0
4568,335217,32,1457,0,0.0
4569,335227,36,1616,37,3.0
4570,335226,39,1757,12,3.0
4571,335225,42,1882,5,3.0
4572,335224,39,1767,14,3.0
4573,335223,38,1715,2,3.0
4574,335243,36,1620,7,3.0
4575,335242,34,1539,11,3.0
4576,335241,35,1590,6,3.0
4577,335240,30,1340,0,0.0
4578,335239,21,878,38,0.0
4579,335249,15,908,40,0.0
4580,335248,8,919,40,0.0
4581,335247,0,896,38,0.0
4582,335246,1,959,73,0.0
4583,335245,6,880,64,0.0
4584,335255,6,903,41,0.0
4585,335254,4,856,67,0.0
4586,335253,7,935,23,0.0
4587,335252,5,917,41,0.0
4588,335251,13,1023,0,0.0
4589,335261,7,857,36,0.0
4590,335260,3,881,48,0.0
4591,335259,7,901,15,0.0
4592,335258,8,963,47,0.0
4593,335257,7,900,21,0.0
4594,335277,4,840,50,0.0
4595,335276,13,998,0,0.0
4596,335275,12,1581,23,-1.0
4597,335274,13,899,21,0.0
4598,335273,13,969,38,0.0
4599,335282,16,1167,79,2.0
4600,335281,22,1535,7,2.0
4601,335280,16,1111,14,2.0
4602,335279,17,1300,10,2.0
4603,335278,16,1114,52,2.0
4604,335287,14,989,76,0.0
4605,335286,15,1280,50,2.0
4606,335285,19,1389,44,2.0
4607,335284,20,1389,10,2.0
4608,335283,22,1558,38,2.0
4609,335292,25,1772,42,2.0
4610,335291,24,917,42,0.0
4611,335290,24,0,51,0.0
4612,335289,27,1152,78,3.0
4613,335288,32,1152,45,0.0
4614,335307,35,1575,14,3.0
4615,335306,32,1418,28,3.0
4616,335305,34,1522,27,3.0
4617,335304,33,1456,5,3.0
4618,335303,34,1504,23,3.0
4619,335312,24,1014,0,0.0
4620,335311,20,895,39,0.0
4621,335310,20,918,39,0.0
4622,335308,22,917,39,0.0
4623,335309,21,920,38,0.0
4624,335323,19,920,39,0.0
4625,335317,19,920,39,0.0
4626,335342,19,922,39,0.0
4627,335316,19,922,39,0.0
4628,335315,18,922,38,0.0
4629,335341,18,922,38,0.0
4630,335340,15,918,40,0.0
4631,335314,15,918,40,0.0
4632,335313,13,920,39,0.0
4633,335346,13,920,39,0.0
4634,335328,18,1270,54,2.0
4635,335327,21,1456,7,2.0
4636,335326,19,1370,26,2.0
4637,335325,21,1488,18,2.0
4638,335324,20,1380,0,0.0
4639,335357,15,1047,5,2.0
4640,335368,17,1219,13,2.0
4641,335374,14,996,22,0.0
4642,335380,13,890,75,0.0
4643,335396,22,1566,64,2.0
4644,335402,22,1566,64,2.0
4645,335408,22,1566,64,2.0
4646,335414,29,2060,22,2.0
4647,335339,40,2502,17,0.0
4648,335338,43,1927,47,3.0
4649,335337,44,1985,58,3.0
4650,335336,48,1801,0,0.0
4651,335335,51,1643,38,4.0
4652,335334,52,1665,7,4.0
4653,335345,45,1459,0,0.0
4654,335344,29,876,37,0.0
4655,335343,25,907,38,0.0
4656,335351,24,916,38,0.0
4657,335350,19,915,38,0.0
4658,335349,17,1223,36,2.0
4659,335348,21,1469,21,2.0
4660,335347,21,1496,15,2.0
4661,335362,22,1541,24,2.0
4662,335361,23,1630,9,2.0
4663,335360,25,1750,38,2.0
4664,335359,27,910,30,0.0
4665,335358,28,1257,35,3.0
4666,335373,28,1216,36,3.0
4667,335372,29,1341,69,3.0
4668,335371,35,1601,34,3.0
4669,335370,37,1663,41,3.0
4670,335369,35,1597,14,3.0
4671,335379,34,1459,6,3.0
4672,335378,30,1363,22,3.0
4673,335377,30,1210,22,3.0
4674,335376,20,906,22,0.0
4675,335375,18,1224,0,0.0
4676,335385,18,1285,0,0.0
4677,335384,24,1678,38,2.0
4678,335383,29,1909,19,2.0
4679,335382,31,1282,11,3.0
4680,335381,31,1216,24,0.0
4681,335438,31,1400,74,3.0
4682,335401,31,1400,74,3.0
4683,335400,35,1400,71,0.0
4684,335437,35,1400,71,0.0
4685,335436,35,1940,70,0.0
4686,335399,35,1940,70,0.0
4687,335442,44,2129,45,0.0
4688,335398,44,2129,45,0.0
4689,335397,46,1025,0,0.0
4690,335463,46,1025,0,0.0
4691,335469,37,894,37,0.0
4692,335407,37,894,37,0.0
4693,335499,36,918,36,0.0
4694,335490,36,918,36,0.0
4695,335485,36,918,36,0.0
4696,335406,36,918,36,0.0
4697,335497,36,918,36,0.0
4698,335541,33,919,38,0.0
4699,335405,33,919,38,0.0
4700,335540,31,916,38,0.0
4701,335404,31,916,38,0.0
4702,335556,32,918,37,0.0
4703,335403,32,918,37,0.0
4704,335413,32,920,38,0.0
4705,335412,33,920,38,0.0
4706,335411,35,921,38,0.0
4707,335410,37,918,38,0.0
4708,335409,35,1144,0,0.0
4709,335419,39,1271,66,4.0
4710,335418,42,1342,7,4.0
4711,335417,36,1155,0,0.0
4712,335416,35,1113,0,0.0
4713,335415,32,1026,0,0.0
4714,335563,33,1068,16,4.0
4715,335562,27,837,37,0.0
4716,335561,18,904,36,0.0
4717,335567,18,1282,11,2.0
4718,335589,18,1264,14,2.0
4719,335596,19,1337,4,2.0
4720,335435,14,975,16,0.0
4721,335434,15,1022,15,2.0
4722,335433,16,1137,58,2.0
4723,335432,22,1539,50,2.0
4724,335431,29,1229,17,3.0
4725,335430,30,1295,12,3.0
4726,335441,24,1065,26,3.0
4727,335440,23,1055,42,3.0
4728,335439,25,1121,40,3.0
4729,335447,26,1199,62,3.0
4730,335446,32,1440,4,3.0
4731,335445,25,1117,0,0.0
4732,335444,23,1044,73,3.0
4733,335443,25,1109,35,3.0
4734,335452,23,1035,16,3.0
4735,335451,21,1585,37,2.0
4736,335450,34,2367,48,2.0
4737,335449,33,1521,44,3.0
4738,335448,46,2113,100,3.0
4739,335462,57,2504,91,0.0
4740,335461,62,2020,3,4.0
4741,335460,69,2220,70,4.0
4742,335459,68,1663,0,0.0
4743,335458,71,1706,50,5.0
4744,335468,71,1725,23,5.0
4745,335467,69,0,0,0.0
4746,335466,67,1600,0,0.0
4747,335465,62,1600,0,0.0
4748,335464,58,1439,0,0.0
4749,335474,57,1344,65,5.0
4750,335473,60,1448,48,5.0
4751,335472,58,1451,38,5.0
4752,335471,58,1410,18,5.0
4753,335470,61,1469,24,5.0
4754,335491,0,1581,45,0.0
4755,335595,0,1581,45,0.0
4756,335612,67,1630,30,5.0
4757,335489,67,1630,30,5.0
4758,335618,67,1630,30,5.0
4759,335611,66,1583,14,5.0
4760,335488,66,1583,14,5.0
4761,335617,66,1583,14,5.0
4762,335624,67,1629,40,5.0
4763,335487,67,1629,40,5.0
4764,335486,65,1569,0,0.0
4765,335623,65,1569,0,0.0
4766,335496,60,1456,3,5.0
4767,335641,60,1456,3,5.0
4768,335639,60,1456,3,5.0
4769,335651,60,1456,3,5.0
4770,335495,52,955,0,0.0
4771,335675,52,955,0,0.0
4772,335494,53,1694,50,4.0
4773,335674,53,1694,50,4.0
4774,335493,54,1747,41,4.0
4775,335673,54,1747,41,4.0
4776,335679,54,1744,17,4.0
4777,335492,54,1744,17,4.0
4778,335685,53,1690,4,4.0
4779,335504,53,1690,4,4.0
4780,335503,49,1577,0,0.0
4781,335691,49,1577,0,0.0
4782,335702,49,1582,16,4.0
4783,335502,49,1582,16,4.0
4784,335708,53,1714,65,4.0
4785,335501,53,1714,65,4.0
4786,335714,56,1805,6,4.0
4787,335498,56,1805,6,4.0
4788,335508,56,1807,57,4.0
4789,335507,56,1804,2,4.0
4790,335506,50,1646,50,4.0
4791,335505,53,1687,4,4.0
4792,335500,54,1043,0,0.0
4793,335720,55,1348,77,5.0
4794,335727,60,1458,68,5.0
4795,335745,62,1514,55,5.0
4796,335758,61,1487,29,5.0
4797,335812,59,1442,18,5.0
4798,335779,59,1442,18,5.0
4799,335811,58,1406,51,5.0
4800,335828,59,1434,43,5.0
4801,335827,58,1420,41,5.0
4802,335843,57,1377,55,5.0
4803,335945,56,1369,53,5.0
4804,335886,56,1369,53,5.0
4805,335901,56,1369,53,5.0
4806,335903,56,1369,53,5.0
4807,335885,55,1327,56,5.0
4808,335944,55,1327,56,5.0
4809,335950,54,1311,29,5.0
4810,335949,54,1307,50,5.0
4811,335960,53,1308,50,5.0
4812,335976,55,1329,49,5.0
4813,335992,56,1366,48,5.0
4814,336069,61,1491,55,5.0
4815,336110,61,1491,55,5.0
4816,336009,61,1491,55,5.0
4817,336070,61,1491,55,5.0
4818,336008,63,1542,47,5.0
4819,336109,63,1542,47,5.0
4820,336108,62,1525,15,5.0
4821,336107,61,1485,12,5.0
4822,336130,60,1470,15,5.0
4823,336129,61,1480,26,5.0
4824,336151,59,1421,0,0.0
4825,336173,58,1422,10,5.0
4826,336189,58,1421,54,5.0
4827,336200,63,1540,76,5.0
4828,336228,65,1577,25,5.0
4829,336249,66,893,25,0.0
4830,336265,66,916,25,0.0
4831,336281,65,915,1,0.0
4832,336300,65,918,25,0.0
4833,336323,55,913,31,0.0
4834,336339,44,914,34,0.0
4835,336355,41,921,34,0.0
4836,336397,42,1331,74,4.0
4837,336408,46,1487,0,0.0
4838,336425,48,1541,56,4.0
4839,336469,51,1627,43,4.0
4840,336463,51,1627,43,4.0
4841,336486,50,1637,21,4.0
4842,336503,50,1637,21,4.0
4843,336515,48,1576,13,4.0
4844,336537,48,1576,1,4.0
4845,336549,0,1253,61,0.0
4846,336560,48,1169,27,5.0
4847,336571,48,1185,65,5.0
4848,336593,0,1141,0,0.0
4849,336649,44,1061,11,5.0
4850,336659,41,1244,1,4.0
4851,336658,35,1108,0,0.0
4852,336656,32,843,29,0.0
4853,336655,33,1478,56,3.0
4854,336671,32,1468,31,3.0
4855,336687,37,1644,43,3.0
4856,336698,40,1818,48,3.0
4857,336709,43,1937,32,3.0
4858,336730,42,1924,34,3.0
4859,336741,41,1858,10,3.0
4860,336752,41,1852,42,3.0
4861,336763,51,2278,51,3.0
4862,336784,54,1755,54,4.0
4863,335545,54,1741,5,4.0
4864,335544,51,1655,28,4.0
4865,335543,58,1858,39,4.0
4866,335542,58,1879,15,4.0
4867,335560,61,1962,35,4.0
4868,335559,56,1797,0,0.0
4869,335558,48,1556,11,4.0
4870,335557,49,1579,20,4.0
4871,335566,49,1590,30,4.0
4872,335565,50,1627,11,4.0
4873,335564,50,1593,0,0.0
4874,335572,49,1588,16,4.0
4875,335571,50,1626,19,4.0
4876,335570,52,1683,27,4.0
4877,335569,54,1737,38,4.0
4878,335568,55,1763,10,4.0
4879,336809,54,1022,0,0.0
4880,336819,52,1265,0,0.0
4881,336841,49,1173,0,0.0
4882,336879,50,1194,61,5.0
4883,336878,51,1246,60,5.0
4884,336917,52,1255,46,5.0
4885,335588,52,1275,51,5.0
4886,336916,52,1275,51,5.0
4887,335587,55,1338,76,5.0
4888,336915,55,1338,76,5.0
4889,335586,59,1439,56,5.0
4890,336914,59,1439,56,5.0
4891,335585,58,1421,43,5.0
4892,336913,58,1421,43,5.0
4893,335584,62,1505,44,5.0
4894,336954,62,1505,44,5.0
4895,336953,64,1562,28,5.0
4896,335583,64,1562,28,5.0
4897,335594,66,1612,41,5.0
4898,335593,66,1611,5,5.0
4899,335592,62,1504,0,0.0
4900,335591,60,1470,23,5.0
4901,335590,59,1414,37,5.0
4902,336977,56,1371,0,0.0
4903,336976,52,1295,0,0.0
4904,336975,51,1238,0,0.0
4905,336987,51,1229,0,0.0
4906,336998,51,1229,7,5.0
4907,337010,50,1219,15,5.0
4908,335600,49,1152,0,0.0
4909,335599,49,1205,0,0.0
4910,335598,49,1154,8,5.0
4911,335597,44,1014,3,5.0
4912,337022,43,912,22,0.0
4913,337046,44,1473,58,4.0
4914,337045,55,1775,96,4.0
4915,337044,68,2196,90,4.0
4916,337055,70,1280,8,0.0
4917,337087,69,1695,45,5.0
4918,337085,71,1709,23,5.0
4919,335616,71,1709,23,5.0
4920,335615,65,1586,49,5.0
4921,337084,65,1586,49,5.0
4922,337101,63,1514,1,5.0
4923,335614,63,1514,1,5.0
4924,335613,58,1403,0,0.0
4925,337118,58,1403,0,0.0
4926,335622,48,1179,0,0.0
4927,335621,45,1151,9,5.0
4928,335620,46,1129,82,5.0
4929,335619,50,1208,87,5.0
4930,335628,54,1323,87,5.0
4931,335627,58,1417,56,5.0
4932,335626,60,1462,49,5.0
4933,335625,62,1498,37,5.0
4934,337130,61,1426,9,5.0
4935,335646,61,1426,9,5.0
4936,337142,58,1405,14,5.0
4937,335645,58,1405,14,5.0
4938,335644,57,1380,30,5.0
4939,337162,57,1380,30,5.0
4940,337182,58,1412,54,5.0
4941,337194,58,1412,54,5.0
4942,335643,58,1412,54,5.0
4943,337222,61,1480,42,5.0
4944,337248,61,1480,42,5.0
4945,337228,61,1480,42,5.0
4946,335640,61,1480,42,5.0
4947,335650,63,1538,50,5.0
4948,337247,63,1538,50,5.0
4949,337246,65,1585,43,5.0
4950,335649,65,1585,43,5.0
4951,337269,65,1593,21,5.0
4952,335648,65,1593,21,5.0
4953,337287,65,1579,21,5.0
4954,335647,65,1579,21,5.0
4955,337304,64,1567,14,5.0
4956,335642,64,1567,14,5.0
4957,335656,64,1566,28,5.0
4958,335655,64,1569,45,5.0
4959,335654,67,1635,16,5.0
4960,335653,66,1611,7,5.0
4961,335652,65,1576,10,5.0
4962,337408,66,1604,34,5.0
4963,337356,66,1604,34,5.0
4964,337362,66,1604,34,5.0
4965,337407,64,1547,0,0.0
4966,337405,66,1601,40,5.0
4967,337404,70,1696,40,5.0
4968,337402,70,1746,21,5.0
4969,337419,68,1660,0,0.0
4970,335667,64,1530,0,0.0
4971,335666,55,1351,7,5.0
4972,335665,57,1392,5,5.0
4973,335664,51,886,27,0.0
4974,335663,46,916,25,0.0
4975,335662,45,916,26,0.0
4976,335678,43,1108,26,0.0
4977,335677,42,1345,26,4.0
4978,335676,42,1343,26,4.0
4979,335684,44,1432,44,4.0
4980,335683,44,3,12,0.0
4981,335682,46,1475,0,0.0
4982,335681,45,1464,0,0.0
4983,335680,43,1464,62,4.0
4984,335690,43,1329,0,0.0
4985,335689,39,1268,46,4.0
4986,335688,39,1289,74,4.0
4987,335687,39,1433,83,0.0
4988,335686,39,1816,73,3.0
4989,335696,63,1986,16,4.0
4990,335695,62,2009,6,4.0
4991,335694,55,1769,0,0.0
4992,335693,52,1664,29,4.0
4993,335692,52,1675,7,4.0
4994,335707,46,1494,0,0.0
4995,335706,46,1483,59,4.0
4996,335705,48,1553,5,4.0
4997,335704,46,1506,21,4.0
4998,335703,47,1472,8,4.0
4999,335713,43,1367,0,0.0
5000,335712,38,1225,36,4.0
5001,335711,39,1264,0,0.0
5002,335710,33,860,28,0.0
5003,335709,31,1410,5,3.0
5004,335719,30,1343,8,3.0
5005,335718,29,1326,15,3.0
5006,335717,35,1576,56,3.0
5007,335716,42,1897,50,3.0
5008,335715,46,2069,39,3.0
5009,335725,49,2235,34,3.0
5010,335724,50,2261,43,3.0
5011,335723,56,1868,0,0.0
5012,335722,60,1927,57,4.0
5013,335721,60,1945,7,4.0
5014,335737,50,1607,0,0.0
5015,335736,44,1405,0,0.0
5016,335735,44,1410,56,4.0
5017,335734,45,1469,54,4.0
5018,335730,45,1442,37,4.0
5019,335755,44,1436,45,4.0
5020,335754,46,1471,6,4.0
5021,335753,45,1434,43,4.0
5022,335752,52,1662,58,4.0
5023,335747,54,1756,15,4.0
5024,335763,53,1710,0,0.0
5025,335762,51,1647,0,0.0
5026,335761,51,1645,3,4.0
5027,335760,50,1603,0,0.0
5028,335759,48,1539,0,0.0
5029,335785,47,1527,24,4.0
5030,337436,47,1527,24,4.0
5031,335784,49,1586,0,0.0
5032,337452,49,1586,0,0.0
5033,335783,51,1625,0,0.0
5034,337461,51,1625,0,0.0
5035,335782,48,1570,0,0.0
5036,337475,48,1570,0,0.0
5037,337481,48,1536,8,4.0
5038,335780,48,1536,8,4.0
5039,335789,38,901,1,0.0
5040,335788,42,1756,53,3.0
5041,335787,50,1194,0,0.0
5042,335786,53,1674,60,4.0
5043,335781,54,1674,6,4.0
5044,337497,54,1580,0,0.0
5045,337513,54,1580,54,4.0
5046,337524,54,1771,35,4.0
5047,337551,54,1956,49,0.0
5048,337535,54,1956,49,0.0
5049,337567,59,1899,2,4.0
5050,337578,49,1579,0,0.0
5051,335810,47,1502,14,4.0
5052,335809,49,1595,9,4.0
5053,335808,48,1515,0,0.0
5054,335807,47,1502,4,4.0
5055,335806,43,1392,32,4.0
5056,335805,42,1341,0,0.0
5057,335816,40,1300,0,0.0
5058,335815,44,1430,60,4.0
5059,335814,49,1562,45,4.0
5060,335813,49,1586,54,4.0
